trial,detection_rate,false_positive_rate,capex_M,reactive_annual_tco_M,nadissp_annual_tco_M,reactive_5yr_tco_M,nadissp_5yr_tco_M,delta_tco_M,npv_M,payback_year,irr,ac_cmaps_turbofan,ac_ai4i_manufacturing,ac_3w_offshore_well,ac_espset_pump
9776,0.869,0.066,399.381,601.99,151.87,3009.93,759.37,1940.194,1540.813,2.0,0.9359,486.521,530.344,585.306,480.982
9777,0.7742,0.0312,254.891,383.31,167.24,1916.55,836.19,940.593,685.703,2.0,0.6835,558.951,400.903,312.212,-79.751
9778,0.7875,0.0694,377.689,382.91,239.34,1914.56,1196.68,629.376,251.687,4.0,0.1985,273.273,467.22,261.447,-36.274
9779,0.9059,0.1642,339.419,407.52,204.64,2037.59,1023.2,853.098,513.678,2.0,0.4136,196.219,127.202,322.183,515.324
9780,0.8746,0.0558,468.916,320.09,186.64,1600.44,933.2,568.945,100.029,5.0,0.0681,81.728,101.542,170.212,542.665
9781,0.9234,0.1705,243.579,492.97,129.97,2464.87,649.87,1616.38,1372.802,1.0,1.3069,349.973,302.501,413.397,714.748
9782,0.9068,0.151,372.91,451.75,39.17,2258.76,195.83,1808.331,1435.421,2.0,0.934,532.387,367.006,193.719,643.739
9783,0.7617,0.122,395.472,460.6,397.0,2303.0,1985.02,337.224,-58.248,,,271.271,332.076,325.616,171.84
9784,0.8341,0.0926,301.131,399.93,259.78,1999.64,1298.89,569.337,268.207,3.0,0.2582,254.524,181.322,208.205,363.737
9785,0.8631,0.0116,371.251,259.32,68.88,1296.62,344.4,857.569,486.318,3.0,0.3642,132.62,355.975,103.678,323.074
9786,0.7826,0.0949,316.572,465.79,368.48,2328.97,1842.41,460.172,143.6,4.0,0.1392,319.697,441.394,229.437,40.0
9787,0.8274,0.2285,444.561,354.22,112.5,1771.12,562.51,972.83,528.268,3.0,0.3341,96.266,76.928,464.978,474.146
9788,0.7921,0.0214,387.096,531.63,247.43,2658.13,1237.14,1216.45,829.354,2.0,0.5606,239.575,378.489,416.656,458.972
9789,0.8812,0.0864,273.498,583.95,310.37,2919.74,1551.85,1238.609,965.111,2.0,0.8657,602.868,460.468,476.912,134.358
9790,0.9052,0.1501,424.806,400.96,92.66,2004.82,463.28,1333.672,908.866,2.0,0.5599,525.862,0.0,383.3,534.548
9791,0.88,0.2225,347.501,659.54,151.78,3297.71,758.88,2214.69,1867.189,1.0,1.2527,230.982,712.494,741.537,713.915
9792,0.7793,0.0792,329.708,713.68,357.15,3568.41,1785.74,1545.545,1215.837,2.0,0.8996,565.124,590.608,442.075,462.185
9793,0.8103,0.1045,506.153,715.18,133.02,3575.92,665.08,2529.201,2023.048,2.0,0.9653,476.978,1120.101,467.63,451.178
9794,0.8257,0.0707,340.321,318.52,87.38,1592.59,436.92,1021.422,681.101,2.0,0.5283,64.451,303.095,310.621,429.038
9795,0.8416,0.0964,335.054,373.19,190.39,1865.95,951.95,828.456,493.402,3.0,0.4038,305.856,438.707,210.97,106.164
9796,0.9008,0.0309,313.965,415.78,192.83,2078.88,964.15,992.696,678.731,2.0,0.565,114.454,357.563,361.001,372.633
9797,0.9308,0.1945,343.76,505.25,276.23,2526.25,1381.16,988.666,644.906,2.0,0.4993,611.964,109.484,427.568,291.521
9798,0.7745,0.0552,307.433,496.1,420.27,2480.49,2101.34,270.0,-37.433,,,467.624,74.565,181.238,211.601
9799,0.6806,0.066,314.721,359.87,188.22,1799.34,941.12,700.592,385.871,3.0,0.3435,217.09,201.523,99.368,561.2
9800,0.8453,0.0051,364.836,281.36,73.28,1406.78,366.42,907.815,542.979,3.0,0.4076,188.628,233.103,269.655,319.26
9801,0.7355,0.1412,414.508,546.68,108.0,2733.4,540.01,1915.967,1501.46,2.0,0.8857,495.685,578.758,630.959,218.245
9802,0.8452,0.1992,317.826,563.08,163.37,2815.41,816.83,1730.89,1413.064,1.0,1.0598,353.383,673.674,510.061,306.267
9803,0.7138,0.0358,431.194,687.23,187.01,3436.13,935.05,2139.873,1708.679,2.0,0.958,102.91,413.086,901.772,904.954
9804,0.9414,0.0491,335.252,396.18,241.79,1980.9,1208.96,671.773,336.521,3.0,0.2875,306.932,44.011,485.964,310.079
9805,0.8226,0.1909,419.516,468.66,385.42,2343.28,1927.1,387.735,-31.781,,,709.858,322.485,145.24,-285.285
9806,0.8254,0.1677,270.893,226.86,206.14,1134.29,1030.68,79.725,-191.168,,,28.756,198.647,227.303,118.772
9807,0.8148,0.1017,292.225,530.39,110.11,2651.94,550.56,1865.486,1573.26,1.0,1.2548,294.845,477.342,446.766,712.045
9808,0.6482,0.1501,303.451,358.52,288.04,1792.62,1440.21,314.988,11.537,5.0,0.0126,231.778,63.774,0.0,614.154
9809,0.9227,0.0612,401.688,363.0,184.64,1814.98,923.19,705.113,303.425,3.0,0.2225,158.241,246.993,490.712,68.883
9810,0.6805,0.3009,323.663,309.54,196.84,1547.69,984.18,514.117,190.453,4.0,0.1771,305.292,109.299,277.966,193.689
9811,0.8627,0.2244,287.453,308.97,75.76,1544.85,378.81,989.081,701.628,2.0,0.628,176.151,554.43,83.689,244.097
9812,0.926,0.246,343.851,392.31,330.76,1961.57,1653.78,300.242,-43.609,,,98.855,445.706,170.619,219.929
9813,0.8375,0.0805,426.983,302.49,142.53,1512.45,712.65,718.15,291.167,3.0,0.2027,347.976,24.413,177.399,388.412
9814,0.8198,0.143,259.24,391.93,164.37,1959.67,821.84,971.222,711.983,2.0,0.6959,530.127,363.706,206.008,126.039
9815,0.7151,0.3402,307.735,276.19,132.14,1380.96,660.7,646.39,338.656,3.0,0.3121,463.229,0.0,277.302,73.591
9816,0.9374,0.1983,330.966,632.52,251.02,3162.6,1255.12,1667.235,1336.269,1.0,0.9739,184.038,595.904,508.388,737.527
9817,0.6081,0.181,207.495,321.18,133.09,1605.89,665.46,807.707,600.212,2.0,0.728,175.227,445.499,155.254,197.867
9818,0.8281,0.3018,489.342,622.03,362.65,3110.15,1813.23,1093.28,603.939,3.0,0.3455,634.436,535.458,261.689,249.36
9819,0.7251,0.1031,231.029,497.42,341.63,2487.12,1708.15,663.143,432.114,2.0,0.498,134.056,287.437,585.039,213.675
9820,0.8765,0.4264,336.998,502.65,390.67,2513.23,1953.34,472.858,135.859,4.0,0.1247,240.717,259.548,144.427,399.949
9821,0.7447,0.3178,257.702,582.85,116.89,2914.24,584.46,2082.478,1824.776,1.0,1.6027,341.065,286.952,541.744,1044.603
9822,0.7851,0.084,394.45,274.65,135.16,1373.25,675.8,645.396,250.946,4.0,0.1903,192.894,311.803,255.29,143.136
9823,0.6424,0.2726,359.906,659.84,127.14,3299.18,635.7,2299.106,1939.2,1.0,1.2557,392.472,577.685,219.633,1253.807
9824,0.8607,0.0597,313.245,422.82,158.29,2114.1,791.44,1135.745,822.5,2.0,0.6692,498.261,357.489,391.611,75.489
9825,0.782,0.0975,489.354,424.13,259.7,2120.64,1298.48,743.789,254.436,4.0,0.158,95.573,405.698,394.27,192.276
9826,0.8334,0.0714,321.753,360.85,128.64,1804.27,643.22,977.539,655.786,2.0,0.5367,194.158,147.95,581.267,189.032
9827,0.8559,0.0916,360.898,517.57,302.83,2587.87,1514.16,952.579,591.682,2.0,0.4437,507.3,344.578,176.336,347.066
9828,0.9138,0.2408,460.046,307.44,147.28,1537.18,736.42,661.332,201.285,4.0,0.1346,87.904,275.18,282.65,259.234
9829,0.7921,0.1092,516.799,977.38,195.65,4886.88,978.26,3368.158,2851.359,1.0,1.2824,671.594,785.903,926.691,1035.136
9830,0.9323,0.094,365.487,123.03,51.61,615.16,258.05,321.409,-44.078,,,88.418,154.614,0.0,143.72
9831,0.8173,0.3593,240.706,290.93,129.27,1454.65,646.37,700.585,459.879,2.0,0.5073,313.236,238.582,251.984,166.681
9832,0.8062,0.1036,375.111,754.89,324.37,3774.44,1621.87,1850.412,1475.3,2.0,0.9518,384.205,40.514,801.405,1017.231
9833,0.9359,0.0995,356.136,472.45,163.01,2362.27,815.07,1335.078,978.942,2.0,0.6964,466.204,385.723,237.526,407.304
9834,0.9165,0.147,359.853,679.08,421.06,3395.42,2105.3,1130.999,771.145,2.0,0.5607,558.534,227.052,412.901,524.907
9835,0.8277,0.0481,401.143,284.96,149.06,1424.82,745.31,563.601,162.458,4.0,0.1252,240.157,96.302,135.479,333.443
9836,0.8927,0.1619,399.739,703.76,159.54,3518.78,797.69,2354.416,1954.677,1.0,1.1525,573.029,366.146,764.068,774.319
9837,0.8871,0.1295,337.291,539.43,168.42,2697.14,842.11,1544.167,1206.876,2.0,0.8762,381.567,219.346,613.597,508.916
9838,0.9538,0.0521,519.067,526.85,495.71,2634.23,2478.56,134.211,-384.856,,,365.416,276.311,467.423,-132.929
9839,0.7216,0.047,289.406,579.16,377.35,2895.79,1886.73,877.548,588.142,2.0,0.5354,407.152,263.929,393.523,300.929
9840,0.8518,0.2427,394.333,559.54,173.27,2797.69,866.34,1607.517,1213.184,2.0,0.7681,511.434,660.184,276.862,400.824
9841,0.7002,0.0327,336.309,731.67,135.15,3658.34,675.75,2612.778,2276.469,1.0,1.5391,290.531,441.131,625.063,1357.181
9842,0.8223,0.1243,339.972,338.12,306.06,1690.59,1530.28,135.953,-204.019,,,136.364,288.14,116.041,91.086
9843,0.7592,0.041,409.254,461.59,187.43,2307.94,937.17,1150.56,741.306,2.0,0.4842,668.035,240.083,407.033,24.601
9844,0.8252,0.081,362.624,485.73,367.37,2428.67,1836.86,515.733,153.109,4.0,0.1302,227.657,271.937,281.375,247.117
9845,0.897,0.0834,462.428,311.3,192.29,1556.49,961.45,575.048,112.621,5.0,0.0773,67.311,188.403,90.614,446.088
9846,0.8309,0.1246,417.166,348.78,164.62,1743.9,823.11,812.865,395.699,3.0,0.2732,320.812,108.241,256.492,342.789
9847,0.8704,0.1528,305.42,470.47,311.01,2352.34,1555.03,627.777,322.357,3.0,0.3006,550.045,104.431,-4.096,472.716
9848,0.8647,0.2327,301.082,497.06,292.0,2485.31,1460.0,882.132,581.05,2.0,0.5118,565.358,314.889,149.436,293.445
9849,0.8101,0.2778,306.444,520.06,337.54,2600.3,1687.7,757.542,451.098,3.0,0.4037,121.149,757.426,156.693,304.584
9850,0.8482,0.1205,437.409,309.78,97.63,1548.92,488.16,955.722,518.313,3.0,0.3333,469.818,190.068,76.349,286.778
9851,0.8592,0.1624,293.582,590.61,319.86,2953.06,1599.31,1170.14,876.558,2.0,0.7484,447.794,205.072,567.575,331.674
9852,0.8019,0.0485,291.086,414.06,274.5,2070.28,1372.49,566.822,275.736,3.0,0.2729,327.961,342.774,368.504,117.517
9853,0.8183,0.3459,380.325,636.09,252.02,3180.46,1260.12,1620.39,1240.065,2.0,0.808,397.343,823.209,473.585,198.342
9854,0.7564,0.0213,379.183,293.26,136.37,1466.31,681.87,694.969,315.786,3.0,0.2431,172.628,160.461,319.517,274.456
9855,0.8572,0.1915,483.703,453.98,331.23,2269.9,1656.14,556.672,72.968,5.0,0.0487,351.979,120.965,257.307,404.177
9856,0.9007,0.0653,340.892,500.7,103.47,2503.49,517.35,1671.419,1330.527,2.0,0.9454,505.467,391.785,315.927,513.398
9857,0.6872,0.1871,412.917,574.62,310.46,2873.1,1552.28,1117.918,705.0,2.0,0.4598,573.933,343.653,78.911,652.109
9858,0.7233,0.088,249.582,206.72,40.87,1033.61,204.35,723.938,474.356,2.0,0.505,379.63,131.114,0.0,238.899
9859,0.8392,0.2056,516.319,665.49,104.63,3327.43,523.16,2364.571,1848.251,2.0,0.8766,431.52,371.064,650.734,926.682
9860,0.8129,0.0145,295.812,215.76,111.67,1078.82,558.37,447.639,151.827,4.0,0.1561,246.868,140.34,173.714,88.371
9861,0.9347,0.1874,328.006,277.4,148.59,1386.98,742.93,516.426,188.421,4.0,0.1732,254.892,132.714,285.925,86.21
9862,0.8486,0.0229,283.754,514.24,118.9,2571.19,594.5,1618.875,1335.121,1.0,1.114,428.876,792.083,151.907,431.34
9863,0.8377,0.1378,353.969,403.26,227.56,2016.3,1137.79,776.654,422.685,3.0,0.3356,365.745,230.615,475.888,-27.251
9864,0.8615,0.1713,349.174,426.6,297.84,2133.02,1489.21,544.396,195.221,4.0,0.169,292.286,380.285,359.912,-44.429
9865,0.8553,0.2113,228.969,575.04,136.08,2875.22,680.4,1926.071,1697.102,1.0,1.67,413.547,437.699,271.84,955.871
9866,0.8447,0.0106,300.087,737.79,191.21,3688.94,956.03,2407.904,2107.817,1.0,1.5911,495.131,497.158,495.519,1040.155
9867,0.9049,0.3057,402.447,588.07,153.64,2940.36,768.18,1923.267,1520.82,2.0,0.9191,382.339,348.494,332.267,997.236
9868,0.7941,0.0895,608.449,778.75,355.64,3893.74,1778.19,1800.854,1192.406,2.0,0.5187,569.172,481.67,612.958,621.632
9869,0.9597,0.1171,288.412,307.33,99.34,1536.63,496.69,899.826,611.414,2.0,0.5555,135.615,384.8,164.496,300.127
9870,0.7401,0.2914,364.008,402.36,108.53,2011.81,542.67,1193.112,829.105,2.0,0.5913,512.351,192.492,205.298,413.76
9871,0.823,0.1533,297.125,429.45,18.0,2147.26,90.01,1769.729,1472.605,1.0,1.1663,166.078,320.736,469.732,693.929
9872,0.7349,0.2189,428.809,270.74,250.61,1353.71,1253.07,86.839,-341.97,,,96.955,114.225,307.181,112.844
9873,0.8472,0.0788,268.483,385.34,153.02,1926.71,765.11,1022.921,754.438,2.0,0.7099,239.103,359.521,297.713,318.831
9874,0.8373,0.178,344.179,384.28,365.4,1921.38,1826.98,96.845,-247.333,,,5.69,171.571,314.018,274.352
9875,0.6908,0.2636,407.424,319.25,164.52,1596.24,822.61,733.553,326.129,3.0,0.2345,118.305,66.307,530.097,338.976
9876,0.8676,0.2488,188.477,559.32,183.58,2796.61,917.92,1652.647,1464.17,1.0,1.7424,225.401,419.515,496.609,792.501
9877,0.867,0.1892,342.248,339.93,166.28,1699.65,831.42,772.619,430.371,3.0,0.3513,205.226,424.202,155.067,228.004
9878,0.8448,0.1061,459.842,418.92,89.14,2094.58,445.68,1421.348,961.506,2.0,0.5488,142.207,239.755,279.88,872.889
9879,0.8989,0.3258,331.363,511.37,326.09,2556.84,1630.44,793.088,461.725,3.0,0.3846,320.623,87.563,581.353,406.95
9880,0.8728,0.0616,358.859,748.85,249.71,3744.24,1248.53,2211.862,1853.003,1.0,1.2093,753.669,69.677,832.527,851.456
9881,0.8402,0.3311,458.052,82.7,88.01,413.48,440.07,25.303,-432.748,,,117.975,135.575,0.0,-74.962
9882,0.9092,0.2152,288.346,425.19,128.3,2125.96,641.51,1319.092,1030.746,2.0,0.8755,80.335,411.934,309.264,642.471
9883,0.7374,0.1205,341.19,501.52,90.26,2507.61,451.32,1833.243,1492.053,1.0,1.0445,631.472,223.643,264.225,767.088
9884,0.8415,0.1297,409.453,188.04,79.62,940.22,398.09,469.271,59.818,5.0,0.0472,101.601,144.363,122.64,228.438
9885,0.5163,0.1052,388.042,449.39,75.43,2246.94,377.17,1627.52,1239.478,2.0,0.7937,374.06,257.034,348.754,674.465
9886,0.6783,0.1665,300.265,349.42,283.37,1747.12,1416.87,242.665,-57.599,,,420.491,-31.375,324.098,11.975
9887,0.6959,0.0399,489.635,944.32,278.37,4721.6,1391.83,2998.902,2509.267,1.0,1.2013,748.561,870.941,370.596,1312.771
9888,0.8063,0.049,282.221,977.8,509.34,4889.01,2546.68,2073.954,1791.733,1.0,1.4532,880.097,702.579,428.678,732.275
9889,0.5597,0.1465,280.804,678.3,271.73,3391.48,1358.64,1723.55,1442.746,1.0,1.204,362.213,436.058,556.194,602.621
9890,0.7953,0.1657,289.807,618.86,129.21,3094.32,646.03,2182.789,1892.982,1.0,1.4907,357.653,595.729,842.469,422.06
9891,0.8996,0.1014,331.283,440.51,182.03,2202.53,910.17,1099.705,768.422,2.0,0.6007,325.969,536.671,286.967,258.153
9892,0.8272,0.0352,269.338,423.05,110.35,2115.26,551.74,1366.971,1097.633,1.0,0.9819,307.017,547.175,293.414,361.663
9893,0.7728,0.0912,375.646,524.15,90.39,2620.77,451.97,1909.787,1534.14,1.0,0.9837,566.153,763.882,75.103,583.248
9894,0.8913,0.0986,358.791,403.7,165.43,2018.5,827.13,1046.343,687.552,2.0,0.5086,191.941,322.052,518.308,114.025
9895,0.8535,0.1341,236.478,587.37,143.52,2936.86,717.58,1970.467,1733.989,1.0,1.6539,184.153,423.005,595.116,848.258
9896,0.8616,0.2084,272.134,722.46,153.87,3612.31,769.36,2387.108,2114.974,1.0,1.7431,127.405,1064.503,404.21,938.293
9897,0.9468,0.1566,373.88,536.04,120.24,2680.2,601.19,1805.975,1432.095,2.0,0.93,601.948,743.61,232.265,328.491
9898,0.7187,0.054,470.753,435.35,144.6,2176.74,723.01,1262.967,792.214,2.0,0.454,522.386,250.423,291.07,316.316
9899,0.8394,0.1959,444.453,436.75,197.01,2183.76,985.06,1059.993,615.54,3.0,0.3826,615.695,100.493,368.041,173.325
9900,0.8654,0.1144,365.356,402.54,241.9,2012.68,1209.5,608.593,243.236,4.0,0.1983,347.455,198.25,295.906,335.753
9901,0.8846,0.0329,325.296,611.29,63.11,3056.43,315.54,2411.528,2086.232,1.0,1.4664,680.697,376.469,1013.862,199.511
9902,0.8224,0.2218,309.205,467.56,34.41,2337.8,172.05,1823.961,1514.756,1.0,1.1544,451.296,595.507,309.98,366.686
9903,0.8564,0.0817,330.308,600.3,95.6,3001.49,477.99,2177.119,1846.812,1.0,1.2977,720.299,396.137,279.549,793.295
9904,0.7551,0.1923,317.367,556.87,92.66,2784.35,463.31,1985.963,1668.595,1.0,1.2288,580.68,256.607,658.387,490.153
9905,0.7313,0.1028,344.655,621.61,173.77,3108.07,868.85,1931.864,1587.21,1.0,1.0931,145.914,374.556,1182.071,215.86
9906,0.8815,0.0964,327.109,704.5,417.27,3522.49,2086.36,1236.315,909.205,2.0,0.7032,528.513,233.455,363.805,642.035
9907,0.7161,0.0972,238.391,529.43,594.11,2647.17,2970.54,-286.655,-525.047,,,127.226,216.981,248.582,1.677
9908,0.7687,0.1286,324.35,351.56,208.0,1757.79,1039.98,577.544,253.194,3.0,0.2292,300.378,131.613,209.899,335.148
9909,0.8005,0.0331,372.975,376.43,190.88,1882.17,954.41,785.775,412.799,3.0,0.3136,472.857,299.227,95.748,219.358
9910,0.7887,0.4375,334.987,364.91,253.66,1824.55,1268.28,487.341,152.354,4.0,0.1395,102.421,225.261,441.581,99.012
9911,0.8441,0.2067,361.644,639.3,373.2,3196.52,1866.01,1165.17,803.525,2.0,0.5787,516.766,478.296,472.083,303.195
9912,0.8464,0.0401,440.343,920.39,334.71,4601.94,1673.54,2528.741,2088.397,1.0,1.1218,610.121,855.922,944.197,490.965
9913,0.798,0.1011,392.211,462.27,216.75,2311.34,1083.75,1035.923,643.712,2.0,0.4442,249.891,306.055,451.11,248.004
9914,0.658,0.2068,267.551,695.79,185.2,3478.94,925.99,2204.095,1936.544,1.0,1.6346,592.165,461.223,910.237,425.985
9915,0.7844,0.0452,339.384,337.13,38.79,1685.64,193.94,1285.637,946.253,2.0,0.7051,279.511,249.816,0.0,769.271
9916,0.9369,0.2154,381.67,434.43,138.42,2172.14,692.09,1333.676,952.006,2.0,0.6399,551.922,452.54,203.311,278.697
9917,0.9006,0.0282,386.798,423.21,140.57,2116.05,702.83,1237.782,850.984,2.0,0.5737,132.391,380.133,445.258,510.581
9918,0.7476,0.2474,356.9,600.35,272.53,3001.75,1362.63,1484.686,1127.786,2.0,0.7862,343.809,397.122,794.654,352.852
9919,0.8151,0.0846,292.056,467.29,330.15,2336.43,1650.75,635.502,343.446,3.0,0.331,426.602,556.776,189.909,80.674
9920,0.8451,0.0922,308.836,551.09,219.86,2755.45,1099.29,1416.854,1108.018,2.0,0.8783,515.684,273.619,227.932,777.287
9921,0.9016,0.0645,394.811,239.61,68.91,1198.04,344.54,797.532,402.721,3.0,0.2916,197.601,40.998,139.562,489.045
9922,0.9618,0.2244,354.663,461.52,153.47,2307.62,767.33,1306.052,951.389,2.0,0.6818,386.404,223.458,0.0,956.508
9923,0.7672,0.0696,321.849,617.61,177.88,3088.06,889.42,1915.201,1593.352,1.0,1.1651,358.53,410.737,698.762,648.832
9924,0.9296,0.1719,373.718,316.38,94.66,1581.92,473.31,956.363,582.645,2.0,0.4246,232.873,36.007,382.764,426.3
9925,0.7102,0.118,371.266,422.02,182.83,2110.11,914.17,1027.12,655.854,2.0,0.4737,422.007,327.357,229.408,346.606
9926,0.8494,0.1526,333.558,333.07,186.67,1665.34,933.33,634.563,301.005,3.0,0.2613,105.545,81.051,239.62,635.792
9927,0.8029,0.2667,353.761,322.0,74.96,1610.02,374.78,1103.004,749.243,2.0,0.555,765.682,152.449,147.276,70.03
9928,0.8871,0.1394,452.003,546.06,333.44,2730.32,1667.21,946.807,494.804,3.0,0.3106,289.921,500.535,344.397,102.925
9929,0.7418,0.0717,288.225,617.58,332.67,3087.91,1663.36,1280.61,992.385,2.0,0.8473,521.346,492.838,394.352,461.395
9930,0.8149,0.1981,344.67,362.69,412.72,1813.47,2063.61,-221.595,-566.266,,,186.49,30.487,108.096,64.757
9931,0.8274,0.3126,213.121,362.27,173.5,1811.33,867.52,824.329,611.208,2.0,0.7226,181.352,531.827,266.327,221.1
9932,0.8087,0.0412,315.612,532.96,420.97,2664.81,2104.83,497.012,181.399,4.0,0.1733,532.435,110.431,198.081,120.838
9933,0.7313,0.1668,418.959,325.13,287.51,1625.65,1437.55,140.241,-278.718,,,103.685,340.364,251.533,-38.921
9934,0.9269,0.2838,344.408,661.37,83.38,3306.87,416.92,2477.625,2133.217,1.0,1.4215,519.062,746.772,617.729,592.432
9935,0.8527,0.0946,430.383,612.18,189.85,3060.88,949.24,1797.448,1367.065,2.0,0.7898,693.05,416.771,246.492,648.437
9936,0.7723,0.1546,392.24,457.19,204.12,2285.96,1020.6,1077.426,685.186,2.0,0.4691,644.101,253.511,247.777,310.511
9937,0.8881,0.0795,251.089,437.13,86.12,2185.65,430.6,1546.538,1295.449,1.0,1.2084,539.826,234.062,173.819,612.727
9938,0.8442,0.2417,495.844,322.46,129.48,1612.32,647.39,834.849,339.005,3.0,0.2032,366.977,246.93,123.785,300.488
9939,0.7549,0.193,582.523,467.84,247.76,2339.22,1238.78,908.954,326.431,4.0,0.1693,660.743,15.654,526.484,197.751
9940,0.931,0.1086,303.787,602.41,295.54,3012.03,1477.71,1348.162,1044.375,2.0,0.8462,439.044,300.305,272.417,626.62
9941,0.9586,0.0917,289.531,386.45,20.44,1932.23,102.21,1588.084,1298.553,1.0,1.068,263.997,373.257,496.341,318.94
9942,0.8719,0.1333,388.96,766.68,159.66,3833.41,798.28,2646.206,2257.246,1.0,1.3413,707.873,909.397,89.578,1040.212
9943,0.9556,0.1931,385.205,448.07,296.7,2240.35,1483.48,616.161,230.957,4.0,0.1802,237.963,358.436,431.102,105.783
9944,0.7871,0.0607,431.135,298.4,151.04,1492.02,755.19,634.773,203.638,4.0,0.1445,478.759,199.053,247.945,-2.474
9945,0.8677,0.068,275.515,595.14,269.33,2975.7,1346.67,1348.77,1073.254,2.0,0.9438,483.434,215.507,438.737,464.902
9946,0.9722,0.1327,297.87,254.63,66.05,1273.15,330.24,862.307,564.436,2.0,0.5037,145.132,195.613,550.857,43.46
9947,0.897,0.167,303.189,426.52,294.3,2132.62,1471.49,562.295,259.106,3.0,0.2488,295.82,244.751,333.296,246.488
9948,0.7902,0.133,248.223,370.54,152.98,1852.69,764.92,1006.183,757.959,2.0,0.7631,231.579,201.137,335.252,427.058
9949,0.9249,0.202,370.794,562.24,148.34,2811.22,741.71,1810.107,1439.313,2.0,0.9409,972.561,479.901,194.309,239.564
9950,0.8046,0.1585,278.4,347.6,283.61,1737.99,1418.07,242.32,-36.08,,,111.83,129.173,256.06,211.757
9951,0.7328,0.1666,361.96,527.54,184.98,2637.7,924.9,1426.417,1064.457,2.0,0.7385,817.799,244.912,99.512,528.387
9952,0.8205,0.1885,330.211,497.5,93.31,2487.5,466.56,1714.831,1384.62,1.0,1.0067,448.045,165.242,548.111,584.399
9953,0.8459,0.09,428.253,229.31,127.73,1146.56,638.67,448.283,20.03,5.0,0.0154,239.273,89.385,163.52,232.352
9954,0.7932,0.0552,365.316,430.1,210.11,2150.48,1050.57,937.333,572.017,2.0,0.4262,424.707,251.246,115.592,523.273
9955,0.5376,0.1724,304.665,890.42,393.75,4452.12,1968.74,2136.564,1831.9,1.0,1.3844,568.69,1001.28,824.678,233.588
9956,0.8062,0.1883,247.114,356.33,174.91,1781.66,874.55,777.587,530.473,2.0,0.5616,338.701,332.714,222.413,92.59
9957,0.9596,0.0333,377.852,523.83,172.05,2619.14,860.27,1499.692,1121.839,2.0,0.7447,126.394,555.594,158.02,984.723
9958,0.8226,0.0399,304.912,546.67,317.9,2733.35,1589.49,1072.053,767.14,2.0,0.6448,734.386,480.598,236.511,25.157
9959,0.742,0.1514,410.235,385.03,109.49,1925.17,547.43,1183.999,773.764,2.0,0.5016,337.55,346.179,495.706,98.195
9960,0.7523,0.2674,317.527,513.88,146.32,2569.41,731.61,1581.053,1263.526,2.0,0.9616,466.586,553.565,92.092,628.76
9961,0.9184,0.0677,498.227,466.71,229.84,2333.55,1149.2,1039.808,541.58,3.0,0.3087,437.785,261.167,447.137,227.729
9962,0.6311,0.0225,339.988,581.62,282.74,2908.08,1413.68,1240.282,900.295,2.0,0.6741,536.122,333.46,643.796,235.427
9963,0.8109,0.0887,351.986,286.4,245.42,1432.0,1227.09,197.607,-154.378,,,74.857,151.686,126.926,280.267
9964,0.8527,0.1864,281.897,726.04,140.43,3630.18,702.15,2507.675,2225.778,1.0,1.7682,747.259,1000.242,427.088,380.801
9965,0.6262,0.1971,361.255,500.33,317.53,2501.65,1587.67,810.885,449.629,3.0,0.3481,514.373,241.869,218.783,418.506
9966,0.8269,0.0069,432.719,552.21,169.87,2761.03,849.35,1700.146,1267.427,2.0,0.736,860.648,477.336,322.359,209.384
9967,0.8274,0.254,237.07,113.03,62.28,565.16,311.38,229.218,-7.852,,,237.968,38.831,0.0,44.442
9968,0.8101,0.3217,464.634,426.64,279.15,2133.18,1395.77,642.708,178.074,4.0,0.1189,563.694,71.571,540.506,18.324
